ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt0317056,Adimai Penn,1969,180 min,7.2,76,Drama            ,tamil
tt1417299,Unnaipol Oruvan,2009,106 min,8.0,"5,306","Action, Crime, Drama            ",tamil
tt0463345,My Brother's Wife,2005,89 min,6.1,"3,153",Drama            ,punjabi
tt10942220,Kabaddi Kabaddi Kabaddi,2019,115 min,8.3,92,"Comedy, Drama, Romance            ",nepali
tt8921800,Neeyum Naanum,2018,136 min,7.3,25,Romance            ,tamil
tt1418677,Hochheta Ki?,2008,145 min,6.3,15,Comedy            ,bengali
tt9030294,Maanagara Kaaval,1991,150 min,5.9,17,"Action, Drama            ",tamil
tt0396684,Kasthuriman,2003,141 min,6.7,296,"Drama, Romance            ",malayalam
tt6367610,Bahniman,2016,140 min,7.9,16,"Action, Drama            ",assamese
tt2126336,Nuvvila,2011,139 min,6.8,119,"Comedy, Drama, Romance            ",telugu
tt0273306,Kanmadam,1998,162 min,7.2,376,Drama            ,malayalam
tt5005142,Dhara 302,2016,148 min,4.4,16,Drama            ,hindi
tt7580994,Ye Mantram Vesave,2018,123 min,3.9,209,Drama            ,telugu
tt0214707,Gautam Govinda,1979,131 min,6.1,57,"Action, Crime, Drama            ",hindi
tt1191138,Thoda Pyaar Thoda Magic,2008,145 min,4.9,"2,355","Comedy, Drama, Family            ",hindi
tt11718526,Ninnila Ninnila,2021,118 min,7.5,731,"Comedy, Romance            ",telugu
tt3219268,Idharkuthane Aasaipattai Balakumara,2013,136 min,7.1,"1,624",Comedy            ,tamil
tt3705672,Arundhati,2014,134 min,4.9,154,Drama            ,bengali
tt0358950,Asli Naqli,1986,128 min,4.3,38,Drama            ,hindi
tt6501192,Hostel,II 2013,135 min,6.0,39,Drama            ,nepali
tt0364050,Touhean,1989,135 min,7.8,5,"Drama, Family            ",hindi
tt4518414,Dakbaksho,2015,112 min,6.4,19,"Drama, Mystery, Romance            ",bengali
tt0250372,Ezhupunna Tharakan,1999,134 min,4.5,110,"Action, Drama            ",malayalam
tt0140399,Muthu,1995,132 min,7.6,"2,674","Action, Comedy, Drama            ",tamil
tt3322506,Geethanjali,2013,150 min,3.8,428,Thriller            ,malayalam
tt1941638,Sadda Adda,2012,130 min,7.1,"1,332","Comedy, Drama, Romance            ",hindi
tt4712628,Mathai Kuzhappakkaranalla,2014,110 min,4.1,58,"Comedy, Drama            ",malayalam
tt1392100,Bandhana,1984,139 min,7.5,111,"Drama, Musical, Romance            ",kannada
tt2342061,Devudu Chesina Manushulu,2012,124 min,3.6,554,"Action, Comedy, Fantasy            ",telugu
tt0363564,Dhusar Godhuli,1994,143 min,6.7,10,Drama            ,bengali
tt5764836,Dulhan Chahi Pakistan Se,2016,159 min,5.8,16,"Action, Drama, Family            ",bhojpuri
tt9740730,Soothrakkaran,2019,147 min,4.4,69,"Family, Thriller            ",malayalam
tt11042658,Gantumoote,2019,115 min,8.1,640,Drama            ,kannada
tt6958030,1921,2018,144 min,4.4,"1,047","Horror, Mystery, Romance            ",urdu
tt13802376,The Power,I 2021,153 min,5.3,"1,361","Action, Thriller            ",tamil
tt0347416,LOC: Kargil,2003,255 min,5.2,"2,551","Drama, History, War            ",hindi
tt0109010,1942: A Love Story,1994,157 min,7.2,"3,191","Action, Drama, History            ",hindi
tt0453188,Priyasakhi,2005,157 min,4.6,148,"Drama, Family, Romance            ",tamil
tt0368079,Nishaan,1983,131 min,6.2,42,"Action, Drama, Family            ",hindi
tt8223250,Bioscopewala,2017,91 min,7.6,863,Drama            ,hindi
tt7490506,Dil Nawaz,2017– ,40 min,9.0,67,Horror            ,urdu
tt1407940,Bangaarada Panjara,1973,165 min,8.1,76,Comedy            ,kannada
tt4248672,Aa Te Kevi Dunniya,2015,126 min,6.8,36,"Comedy, Drama            ",gujarati
tt0282139,"Satyam, Shivam, Sundaram",2000,148 min,5.7,154,"Comedy, Drama            ",malayalam
tt0049707,Sagarika,1956,152 min,7.2,107,"Drama, Romance            ",bengali
tt0371908,Raja Saab,1969,144 min,6.3,36,Romance            ,hindi
tt1608777,"LSD: Love, Sex Aur Dhokha",2010,155 min,7.1,"5,310","Comedy, Crime, Drama            ",punjabi
tt7654674,Veera,2018,109 min,4.8,63,Action            ,tamil
tt0281102,Pyaar Tune Kya Kiya...,2001,123 min,5.7,804,"Drama, Romance, Thriller            ",hindi
tt0231460,Dil-E-Nadan,1953,142 min,6.3,9,Romance            ,hindi
tt3284012, Homeland,2011–2020,49 min,8.3,"3,024","Crime, Drama, Mystery            ",urdu
tt0067403,Maryada,1971,154 min,7.0,58,"Family, Romance            ",hindi
tt5502760,Ghani,2006,109 min,8.2,40,Drama            ,bengali
tt0480732,Shyamol Chhaya,2004,110 min,8.5,"1,944",Drama            ,bengali
tt2140371,Saving Face,2012,40 min,8.0,"1,312","Documentary, Short, Drama            ",oriya
tt1704144,Gaganam,2011,120 min,7.1,935,"Action, Crime, Thriller            ",telugu
tt13449672,Dhira,2020,117 min,5.7,371,Animation            ,malayalam
tt6449230,Mayakkannadi,2007,180 min,4.6,19,Drama            ,tamil
tt11804030,Sweety Satarkar,2020,118 min,8.2,5,"Comedy, Drama, Family            ",marathi
tt0067183,Haré Rama Haré Krishna,1971,149 min,7.3,764,"Drama, Musical            ",hindi
tt4991828,Adhibar,2015,134 min,2.5,26,"Action, Thriller            ",tamil
tt0363921,Raeeszada,1990,149 min,3.8,21,Drama            ,hindi
tt0271625,Makkal Aatchi,1995,146 min,7.1,57,Thriller            ,tamil
tt7231546,Kayamkulam Kochunni,2018,152 min,7.0,"2,022","Action, Drama, History            ",malayalam
tt3801252,Na Maloom Afraad,2014,137 min,7.5,"3,931","Action, Comedy, Crime            ",oriya
tt1999130,Death Zone: Cleaning Mount Everest,2018,99 min,7.5,222,"Documentary, Adventure, Drama            ",nepali
tt7254796,Black,VI 2015,137 min,4.2,56,Action            ,bengali
tt10875548,Hiddat,2017,40 min,5.8,6,"Drama, Family, Mystery            ",urdu
tt1579515,Abbaigaru,1993,154 min,7.2,65,"Comedy, Drama            ",telugu
tt0178211,Ab Ayega Mazaa,1984,128 min,6.6,85,Comedy            ,hindi
tt11536216,Shivan,2020,119 min,8.0,49,Drama            ,telugu
tt4112274,Romeo,II 2014,119 min,5.5,35,Drama            ,telugu
tt11599966,Pagleaazam,2020,123 min,6.3,9,Comedy            ,hindi
tt0268146,Anurodh,1977,147 min,6.8,157,"Drama, Family            ",hindi
tt4771774,Nabab Nandini,2007,120 min,6.2,24,"Comedy, Romance            ",bengali
tt0150718,Gharaonda,1977,141 min,6.9,190,"Drama, Romance            ",hindi
tt1764728,Vaddu Bava Tappu,1993,134 min,6.3,21,"Comedy, Romance            ",telugu
tt0237587,Poonam,1981,138 min,5.2,18,Drama            ,hindi
tt0152278,Sanam,1997,152 min,4.8,84,"Action, Drama, Romance            ",hindi
tt0363795,Mandira,1990,140 min,7.1,12,"Drama, Romance            ",bengali
tt3763980,Karaka Kasadara,2005,140 min,2.9,12,Drama            ,tamil
tt1294135,Ankith Pallavi and Friends,2008,130 min,5.5,26,Drama            ,telugu
tt6007628,Nagesh Thiraiyarangam,2018,128 min,6.6,88,Horror            ,tamil
tt0269523,Maro Prapancham,1970,155 min,7.0,27,Drama            ,telugu
tt0222270,Phir Bhi Dil Hai Hindustani,2000,160 min,6.2,"6,985","Comedy, Drama, Musical            ",hindi
tt6639058,Julieum 4 Perum,2017,137 min,4.7,7,Family            ,tamil
tt0316827,Ucha Dar Babe Nanak Da,1987,155 min,7.8,94,"Drama, Musical            ",punjabi
tt4108876, Humsafar,2011–2012,41 min,7.9,23,"Drama, Romance            ",urdu
tt3170808,Bachelor,I 2013,22 min,6.5,12,"Short, Comedy            ",malayalam
tt1418749,Takkar,2008,145 min,6.0,12,"Action, Drama, Romance            ",bengali
tt10515460,C++,2019,100 min,4.6,39,Thriller            ,kannada
tt8459284,2nd half,2018,136 min,5.5,13,Thriller            ,kannada
tt0444840,Humko Deewana Kar Gaye,2006,155 min,5.2,"3,941","Drama, Romance            ",hindi
tt0276824,Bhishma,1962,165 min,7.7,23,"Musical, Drama            ",telugu
tt7695522,Karu,2018,122 min,5.6,465,"Drama, Horror, Thriller            ",telugu
tt0231455,Dharmasere,1979,119 min,6.9,12,Drama            ,kannada
tt0259518,Prem Nazirine Kanmanilla,1983,120 min,6.0,12,Drama            ,malayalam
tt5438308,Speedunnodu,2016,120 min,4.5,223,"Comedy, Romance            ",telugu
tt3903562,Aryan,2014,113 min,4.8,30,"Drama, Sport            ",kannada
tt0155220,Sundara Swapnagalu,1986,126 min,6.9,14,Drama            ,kannada
tt10638274,Kamala,2019,125 min,5.5,148,Thriller            ,malayalam
tt3175888,Dukhtar,2014,93 min,7.0,"2,264","Drama, Thriller            ",urdu
tt5884362,Selfie Raja,2016,128 min,5.5,71,Comedy            ,telugu
tt5332216,Krishnan Love Story,2010,146 min,6.9,41,"Action, Drama            ",kannada
tt0049822,Taj,1956,138 min,6.6,7,"Drama, Music            ",hindi
tt0430157,Greetings,2004,120 min,3.5,63,"Comedy, Romance            ",malayalam
tt3824442,Sarabham,2014,133 min,7.1,444,Mystery            ,tamil
tt0231473,Do Lachhiyan,1960,105 min,7.5,11,"Drama, Romance            ",punjabi
tt14136642,Khuda Aur Mohabbat 3,2021,40 min,8.9,589,Drama            ,urdu
tt0089394,Jwala,1985,145 min,5.5,23,"Action, Drama            ",telugu
tt1266545,Chamku,2008,105 min,4.0,524,"Action, Crime, Thriller            ",punjabi
tt2066062,Shortcut Romeo,2013,146 min,2.3,248,"Action, Crime, Drama            ",hindi
tt0291871,Douthyam,1989,106 min,7.0,171,"Action, Adventure, Thriller            ",malayalam
tt4047150,Vanmam,2014,156 min,5.0,106,"Action, Drama            ",tamil
tt4556848,Barkhaa,2015,127 min,5.1,311,"Drama, Romance            ",hindi
tt0395675,Naami Chor,1977,127 min,5.8,5,Action            ,hindi
tt6297144,Yaksham,2016,15 min,8.1,8,"Short, Fantasy            ",malayalam
tt1390840,Walkaway,2010,97 min,6.4,797,"Comedy, Drama            ",tamil
tt4088588,Rainbow,2015,106 min,7.9,"3,623","Comedy, Drama            ",rajastani
tt1149199,Aga Bai Arecha,2004,100 min,7.3,582,"Comedy, Family, Fantasy            ",marathi
tt8371204,Lihaaf: The Quilt,2019,85 min,6.7,24,Drama            ,hindi
tt0284137,Gadar: Ek Prem Katha,2001,170 min,7.2,"10,102","Action, Drama, Romance            ",punjabi
tt7415646,Tarak,2017,158 min,7.3,528,"Action, Drama, Romance            ",kannada
tt0267639,Khota Paisa,1958,145 min,4.7,7,Drama            ,hindi
tt7470414,Neerali,2018,128 min,5.6,"2,007","Action, Adventure, Drama            ",malayalam
tt0262281,Bhookailas,1958,174 min,7.2,141,"Drama, Musical            ",telugu
tt0881366,Haseena,2004,90 min,8.1,33,Drama            ,kannada
tt0368196,Rani Rupmati,1959,148 min,5.8,24,"Action, Adventure            ",hindi
tt2009480,Gautam Govinda,2002,119 min,2.9,10,Action            ,hindi
tt4580926,Ososi Rakasi,2016,132 min,7.6,12,"Comedy, Family, Romance            ",telugu
tt0156256,Aaj,1987,116 min,5.7,279,Drama            ,hindi
tt0244528,Hadh Kar Di Aapne,2000,134 min,5.3,"1,721","Comedy, Romance            ",hindi
tt11385128,V,2020,140 min,6.6,"6,017","Action, Crime, Thriller            ",telugu
tt6829596,Endrendrum Kadhal,1999,150 min,6.0,116,"Drama, Romance            ",tamil
tt0364201,Aman Ke Farishtey,2016,137 min,6.5,22,Action            ,hindi
tt0290689,Kahin Din Kahin Raat,1968,165 min,5.6,14,"Action, Crime, Thriller            ",hindi
tt1538210,Aao Wish Karein,2009,140 min,5.0,580,"Comedy, Family, Fantasy            ",hindi
tt7158424,Mumbaai Taxi,2015,103 min,3.2,16,"Crime, Thriller            ",malayalam
tt9104934,Rajannana Maga,2018,143 min,7.8,13,Action            ,kannada
tt13428402,Stand by Me Doraemon 2,2020,96 min,7.4,"1,470","Animation, Comedy, Drama            ",oriya
tt0089610,Mohabbat,1985,134 min,6.0,98,Romance            ,hindi
tt4859526,Friend Request,V 2015,106 min,5.9,18,Horror            ,telugu
tt10441386,Happy Journey,2019,110 min,6.5,14,Adventure            ,telugu
tt1918927,Luv Ka the End,2011,106 min,4.8,"1,421","Comedy, Drama            ",hindi
tt0351552,Phulwari,1984,158 min,5.8,6,"Drama, Family            ",hindi
tt2787104,Purana Purush,1978,136 min,8.3,33,"Action, Adventure, Comedy            ",hindi
tt11344336,Poomagal Oorvalam,1999,158 min,6.8,12,"Drama, Romance            ",tamil
tt1166100,Ghajini,2008,186 min,7.3,"57,025","Action, Drama, Mystery            ",urdu
tt0355753,Masmaram,1997,162 min,5.1,15,"Action, Drama            ",malayalam
tt0214704,Gandhinagar 2nd Street,1986,137 min,7.6,716,"Comedy, Family, Romance            ",hindi
tt0414714,Girlfriend,2004,126 min,3.1,342,Drama            ,hindi
tt0106724,Dil Hi To Hai,1992,164 min,5.2,101,"Drama, Romance            ",hindi
tt0255668,Vandanam,1989,168 min,7.8,989,"Comedy, Romance, Thriller            ",malayalam
tt1281902,Anmol Sitaare,1982,153 min,7.0,5,Drama            ,hindi
tt4817828,The Bells,2015,133 min,5.6,7,Action            ,telugu
tt8710556,3rd EYE,2019,145 min,6.3,6,Horror            ,hindi
tt3579932,Anima State,2013,80 min,6.7,31,Drama            ,urdu
tt0979913,Life Mein Kabhie Kabhiee,2007,145 min,5.8,269,"Drama, Thriller            ",hindi
tt0091578,My Beautiful Laundrette,1985,97 min,6.8,"14,632","Comedy, Drama, Romance            ",oriya
tt1024943,Om Shanti Om,2007,162 min,6.7,"39,455","Action, Comedy, Drama            ",hindi
tt4219250,Mej Didi,2003,134 min,7.5,12,Drama            ,bengali
tt0081453,Satah Se Uthata Aadmi,1980,114 min,6.7,68,Drama            ,hindi
tt13854248,The Legend of Hanuman,2021– ,25 min,9.2,"4,215",Animation            ,malayalam
tt1200820,Mein Ek Din Laut Kay Aaoon Ga,2007,158 min,7.0,31,"Action, Drama, Family            ",urdu
tt0243639,Veerta,1993,129 min,5.8,82,Action            ,hindi
tt7850980,Ghajinikanth,2018,138 min,5.4,487,"Comedy, Romance            ",tamil
tt0063533,Sadhu Aur Shaitaan,1968,155 min,6.7,131,"Comedy, Thriller            ",hindi
tt2034011,Hum Tum Shabana,2011,126 min,3.6,289,"Comedy, Crime, Drama            ",hindi
tt10556710,Chila NewGen Nattuvisheshangal,2019,150 min,4.0,31,"Comedy, Drama, Romance            ",malayalam
tt0255422,Ninnishtam Ennishtam,1986,125 min,6.5,101,Drama            ,malayalam
tt5830022,Shikari,2016,145 min,6.7,"1,243","Action, Crime, Drama            ",bengali
tt0231218,Baghban,1938,159 min,7.2,8,Drama            ,hindi
tt4070722,Chance,I 2015,17 min,6.9,62,"Short, Drama, Romance            ",urdu
tt8490530,Ashtavakra,2018,113 min,5.2,6,Drama            ,marathi
tt7512624,Oru Nalla Naal Paathu Solren,2018,149 min,5.4,940,Comedy            ,tamil
tt3046022,Whistle,2013,112 min,5.5,35,"Horror, Thriller            ",kannada
tt13740878,Mushk,2020– ,38 min,8.3,13,Drama            ,urdu
tt5877882,Sila Samayangalil,2016,110 min,7.2,722,Drama            ,tamil
tt0173081,Pyaar To Hona Hi Tha,1998,156 min,6.7,"2,957","Comedy, Drama, Romance            ",hindi
tt2146960,Vazhakku Enn 18/9,2012,124 min,8.3,"2,059","Crime, Drama, Thriller            ",tamil
tt0305977,Prasab,1994,83 min,7.6,9,Drama            ,bengali
tt4087822,Jaihind 2,2014,155 min,5.2,115,Action            ,tamil
tt7567288,Bailaras,2017,134 min,6.5,123,Drama            ,punjabi
tt9108892,Harami,2020,100 min,7.5,894,"Crime, Drama, Romance            ",hindi
tt3681464,Arima Nambi,2014,151 min,6.9,981,"Action, Thriller            ",tamil
tt0292064,Kunjattakilikal,1986,120 min,6.7,27,"Comedy, Drama, Romance            ",malayalam
tt0132166,Foot Path,1953,148 min,7.4,53,"Comedy, Crime, Drama            ",hindi
tt0353496,Godfather,1991,150 min,8.6,"3,066","Comedy, Drama, Romance            ",malayalam
tt2637964,Munnabhai S.S.C.,2005,119 min,4.3,10,Comedy            ,marathi
tt0361506,Dhruvanakshatram,1989,147 min,8.2,89,"Action, Drama            ",telugu
tt1927165,Thoonga Nagaram,2011,138 min,6.0,118,"Comedy, Family, Thriller            ",tamil
tt0485270,Ratchakan,1997,154 min,6.4,283,"Action, Romance            ",telugu
tt0063003,Gauri,1968,152 min,6.6,38,"Drama, Family            ",hindi
tt0300033,Intaquam,1969,144 min,6.9,47,"Drama, Thriller            ",hindi
tt7963996,vandi,2018,148 min,6.1,45,Family            ,tamil
tt0378957,Vajram,2004,122 min,3.2,132,"Action, Drama            ",malayalam
tt1422720,Partner,2008,145 min,5.7,41,"Comedy, Drama            ",bengali
tt7180544,The Brawler,2017,154 min,8.0,"6,694","Action, Drama, Sport            ",hindi
tt0976026,Cheeni Kum,2007,140 min,6.8,"4,953","Comedy, Drama, Romance            ",hindi
tt8665556,Party,2018,157 min,7.8,5,"Comedy, Drama            ",marathi
tt0091105,Genesis,1986,105 min,6.8,112,Drama            ,hindi
tt12977058,Sondhey Namaar Aagey,2014,129 min,5.8,6,Mystery            ,bengali
tt9165458,Seven,I 2019,117 min,5.2,383,Thriller            ,tamil
tt1039900,Janani,2006,124 min,4.4,28,"Drama, Romance            ",hindi
tt0088442,Zameen Aasmaan,1984,133 min,5.5,44,"Family, Drama            ",hindi
tt0363525,Commando,1988,149 min,4.2,169,"Action, Drama, Romance            ",hindi
tt0139047,Bahen,1941,156 min,6.0,10,Drama            ,hindi
tt5271528,Thilothama,2015,141 min,2.8,28,"Crime, Drama            ",malayalam
tt0064086,Bhuvan Shome,1969,96 min,7.5,391,"Comedy, Drama            ",gujarati
tt1606265,Kushi Kushiga,2004,148 min,6.1,49,Comedy            ,telugu
tt0268943,Ariyatha Veethikal,1984,111 min,7.2,19,Drama            ,malayalam
tt0246204,Rudranetra,1989,126 min,6.6,69,"Action, Crime, Thriller            ",telugu
tt0333712,Kanchana,1952,165 min,7.0,105,Drama            ,malayalam
tt0215109,Raghupati Raghava Rajaram,1977,129 min,5.6,9,Comedy            ,tamil
tt8407560,22 Days,2018,124 min,5.6,7,Thriller            ,hindi
tt10098288,Roohi,2021,134 min,4.2,"5,716","Comedy, Horror            ",hindi
tt5775220,Noor,I 2017,117 min,4.0,"1,414","Adventure, Comedy, Drama            ",hindi
tt0340464,Zindagi Khoobsoorat Hai,2002,126 min,5.7,49,"Drama, Family            ",hindi
tt0279389,Sahasra Siracheda Apoorva Chinthamani,1960,136 min,7.4,10,"Drama, Action, Romance            ",telugu
tt5475078,Aami Shudhu Cheyechhi Tomay,2014,135 min,5.8,110,"Comedy, Drama, Romance            ",bengali
tt8916608,Vedigundu Pasangge,2018,136 min,7.7,50,"Comedy, Crime, Drama            ",tamil
tt0811007,Perarasu,2006,140 min,5.2,76,"Action, Sci-Fi, Thriller            ",tamil
tt0137361,Anupama,1966,148 min,7.4,403,"Drama, Romance            ",hindi
tt3726006,Appuchi Gramam,2014,168 min,5.7,60,Sci-Fi            ,tamil
tt0206020,Hote Hote Pyar Hogaya,1999,140 min,5.1,287,"Romance, Action, Crime            ",hindi
tt4760108,Nirnnayakam,2015,111 min,6.9,429,"Drama, Family            ",malayalam
tt10133460,Panchamirtham,2008,131 min,7.1,7,Comedy            ,hindi
tt0243550,Shankar Dada,1976,130 min,6.5,26,Drama            ,hindi
tt1454012,Kaun Kare Kurbanie,1991,154 min,3.2,47,"Action, Crime, Drama            ",hindi
tt3576340,Mohammad,2014,11 min,8.2,10,"Short, Drama, Thriller            ",urdu
tt0139584,Sanjh Aur Savera,1964,134 min,6.9,49,"Drama, Family            ",hindi
tt4386684,31st October,2015,109 min,5.9,236,"Action, Drama, History            ",punjabi
tt2393324,Icche,2011,132 min,7.6,415,Drama            ,bengali
tt0292181,Peruvannapurathe Visheshangal,1989,120 min,7.2,277,"Comedy, Drama            ",malayalam
tt0455578,Kanaa Kanden,2005,146 min,6.6,320,"Romance, Thriller            ",tamil
tt1627924,Mausam,2011,161 min,4.7,"5,233","Drama, Romance, War            ",punjabi
tt11079552,A Game Called Relationship,2020,109 min,5.7,177,"Comedy, Romance            ",hindi
tt4321328,Nagaram,2010,149 min,4.7,47,Action            ,tamil
tt0177497,Aaj Ka Mahaatma,1976,170 min,3.5,23,"Action, Romance            ",hindi
tt0255567,Samsaram,1950,219 min,7.1,11,"Drama, Musical            ",telugu
tt4552546,3 Storeys,2018,100 min,6.9,352,Drama            ,hindi
tt0402606,Suno Sasurjee,2004,169 min,2.5,145,"Action, Comedy, Musical            ",hindi
